Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total,Moving Average,Median,Linear Regression
8/11/2024 18:13:15,8/11/2024 18:13:25,18625,18620,0,18631,18630,441
8/11/2024 18:13:30,8/11/2024 18:13:30,18620,18615,30,18625,18625,438
8/11/2024 18:13:35,8/11/2024 18:14:00,18615,18610,183,18620,18620,436
8/11/2024 18:14:05,8/11/2024 18:14:10,18610,18605,57,18615,18615,433
8/11/2024 18:14:15,8/11/2024 18:14:55,18605,18600,266,18610,18610,431
8/11/2024 18:14:15,8/11/2024 18:14:55,18600,18595,0,18605,18605,428
8/11/2024 18:14:15,8/11/2024 18:14:55,18595,18590,0,18600,18600,425
8/11/2024 18:15:00,8/11/2024 18:15:00,18590,18585,121,18595,18595,423
8/11/2024 18:15:00,8/11/2024 18:15:00,18585,18580,0,18590,18590,420
8/11/2024 18:15:00,8/11/2024 18:15:00,18580,18575,0,18585,18585,417
8/11/2024 18:15:00,8/11/2024 18:15:00,18575,18570,0,18580,18580,415
8/11/2024 18:15:00,8/11/2024 18:15:00,18570,18565,0,18575,18575,412
8/11/2024 18:15:00,8/11/2024 18:15:00,18565,18560,0,18570,18570,409
8/11/2024 18:15:00,8/11/2024 18:15:00,18560,18555,0,18565,18565,407
8/11/2024 18:15:05,8/11/2024 18:15:05,18555,18550,107,18560,18560,404
8/11/2024 18:15:05,8/11/2024 18:15:05,18550,18545,0,18555,18555,401
8/11/2024 18:15:05,8/11/2024 18:15:05,18545,18540,0,18550,18550,399
8/11/2024 18:15:05,8/11/2024 18:15:05,18540,18535,0,18545,18545,396
8/11/2024 18:15:05,8/11/2024 18:15:05,18535,18530,0,18540,18540,393
8/11/2024 18:15:10,8/11/2024 18:15:15,18530,18525,213,18535,18535,391
8/11/2024 18:15:20,8/11/2024 18:15:20,18530,18535,34,18533,18535,524
8/11/2024 18:15:25,8/11/2024 18:15:35,18535,18540,51,18533,18535,527
8/11/2024 18:15:25,8/11/2024 18:15:35,18540,18545,0,18535,18535,529
8/11/2024 18:15:25,8/11/2024 18:15:35,18545,18550,0,18539,18540,532
8/11/2024 18:15:40,8/11/2024 18:15:50,18550,18555,106,18545,18545,535
8/11/2024 18:15:55,8/11/2024 18:15:55,18555,18560,37,18550,18550,537
8/11/2024 18:16:00,8/11/2024 18:16:05,18560,18565,58,18555,18555,540
8/11/2024 18:16:10,8/11/2024 18:16:25,18560,18555,94,18557,18555,407
8/11/2024 18:16:30,8/11/2024 18:16:35,18555,18550,48,18557,18555,404
8/11/2024 18:16:40,8/11/2024 18:16:45,18550,18545,26,18555,18555,401
8/11/2024 18:16:50,8/11/2024 18:17:10,18545,18540,71,18551,18550,399
8/11/2024 18:17:15,8/11/2024 18:17:30,18545,18550,46,18548,18550,532
8/11/2024 18:17:35,8/11/2024 18:17:40,18545,18540,41,18545,18545,399
8/11/2024 18:17:35,8/11/2024 18:17:40,18540,18535,0,18542,18540,396
8/11/2024 18:17:45,8/11/2024 18:18:15,18535,18530,167,18539,18540,393
8/11/2024 18:18:20,8/11/2024 18:18:20,18535,18540,13,18539,18540,527
8/11/2024 18:18:25,8/11/2024 18:18:30,18540,18545,52,18538,18540,529
8/11/2024 18:18:35,8/11/2024 18:18:35,18545,18550,10,18540,18540,532
8/11/2024 18:18:40,8/11/2024 18:19:55,18550,18555,159,18544,18545,535
8/11/2024 18:20:00,8/11/2024 18:20:35,18555,18560,124,18550,18550,537
8/11/2024 18:20:40,8/11/2024 18:21:35,18555,18550,62,18552,18550,404
8/11/2024 18:21:40,8/11/2024 18:21:40,18550,18545,40,18552,18550,401
8/11/2024 18:21:45,8/11/2024 18:23:05,18545,18540,167,18550,18550,399
8/11/2024 18:23:10,8/11/2024 18:26:05,18545,18550,157,18549,18550,532
8/11/2024 18:26:10,8/11/2024 18:26:55,18545,18540,58,18545,18545,399
8/11/2024 18:27:00,8/11/2024 18:27:05,18545,18550,21,18545,18545,532
8/11/2024 18:27:10,8/11/2024 18:28:10,18550,18555,166,18547,18550,535
8/11/2024 18:28:15,8/11/2024 18:28:20,18550,18545,37,18548,18550,401
8/11/2024 18:28:15,8/11/2024 18:28:20,18545,18540,0,18546,18545,399
8/11/2024 18:28:25,8/11/2024 18:31:50,18545,18550,192,18548,18550,532
