Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total
13:55:10,13:56:55,18610,18615,1176
13:57:00,13:58:15,18615,18620,526
13:58:20,14:01:40,18620,18625,1867
14:01:45,14:03:00,18620,18615,822
14:03:05,14:03:10,18620,18625,242
14:03:15,14:05:40,18625,18630,1467
14:05:45,14:07:15,18625,18620,767
14:07:20,14:08:15,18620,18615,383
14:08:20,14:09:10,18615,18610,603
14:09:15,14:09:25,18610,18605,210
14:09:30,14:10:00,18605,18600,342
14:10:05,14:10:10,18605,18610,113
14:10:15,14:12:15,18610,18615,1103
14:12:20,14:12:45,18610,18605,263
14:12:50,14:13:40,18610,18615,369
14:13:45,14:13:55,18615,18620,162
14:14:00,14:15:10,18620,18625,576
14:15:15,14:19:15,18625,18630,1408
14:19:20,14:19:40,18625,18620,192
14:19:45,14:20:20,18620,18615,363
14:20:25,14:20:35,18620,18625,224
14:20:40,14:20:45,18625,18630,241
14:20:50,14:21:00,18630,18635,247
14:21:05,14:24:10,18635,18640,1609
14:24:15,14:24:25,18635,18630,194
14:24:30,14:24:45,18630,18625,147
14:24:50,14:26:00,18620,18615,935
14:26:05,14:27:20,18620,18625,583
14:27:25,14:29:35,18625,18630,1071
14:29:40,14:30:00,18625,18620,133
14:30:05,14:30:50,18620,18615,501
14:30:55,14:33:05,18615,18610,1356
14:33:10,14:34:15,18615,18620,472
14:34:20,14:37:05,18620,18625,1240
14:37:10,14:39:30,18625,18630,1158
14:39:35,14:40:25,18630,18635,720
14:40:30,14:41:05,18630,18625,345
14:41:10,14:42:10,18625,18620,453
14:42:15,14:47:20,18625,18630,1853
14:47:25,14:50:50,18625,18620,993
14:50:55,14:51:05,18625,18630,259
14:51:10,14:51:45,18630,18635,281
14:51:50,14:52:40,18630,18625,619
14:52:45,14:56:35,18630,18635,1632
14:56:40,14:59:45,18635,18640,1753
14:59:50,15:02:15,18640,18645,1639
15:02:20,15:03:25,18640,18635,852
15:03:30,15:08:45,18635,18630,2633
15:08:50,15:08:55,18630,18625,210
15:09:00,15:10:20,18625,18620,1229
15:10:25,15:11:10,18625,18630,395
15:11:15,15:11:20,18630,18635,182
15:11:25,15:13:10,18635,18640,879
15:13:15,15:13:35,18635,18630,202
15:13:40,15:14:10,18625,18620,501
15:14:15,15:18:15,18620,18615,2517
15:18:20,15:18:55,18620,18625,199
15:19:00,15:19:05,18625,18630,181
15:19:10,15:20:50,18630,18635,1045
15:20:55,15:20:55,18630,18625,72
15:21:00,15:22:05,18625,18620,568
15:22:10,15:25:10,18625,18630,988
15:25:15,15:29:35,18630,18635,1874
15:29:40,15:30:30,18630,18625,693
15:30:35,15:32:50,18630,18635,1384
15:32:55,15:33:00,18630,18625,226
15:33:05,15:36:05,18625,18620,1820
15:36:10,15:36:45,18620,18615,323
15:36:50,15:37:40,18615,18610,765
15:37:45,15:38:05,18610,18605,368
15:38:10,15:41:05,18605,18600,1958
15:41:10,15:41:50,18605,18610,427
15:41:55,15:42:10,18605,18600,356
15:42:15,15:42:40,18600,18595,504
15:42:45,15:43:40,18600,18605,1038
15:43:45,15:45:40,18605,18610,1123
15:45:45,15:46:35,18605,18600,436
15:46:40,15:49:15,18605,18610,1251
15:49:20,15:50:25,18605,18600,1072
15:50:30,15:50:30,18605,18610,72
15:50:35,15:50:40,18610,18615,222
15:50:45,15:50:55,18615,18620,335
15:51:00,15:52:50,18610,18605,2766
15:52:55,15:53:05,18605,18600,136
15:53:10,15:53:15,18600,18595,1127
15:53:20,15:53:40,18595,18590,869
15:53:45,15:54:40,18590,18585,1924
15:54:45,15:54:50,18600,18605,657
15:54:55,15:55:00,18605,18610,334
15:55:05,15:55:25,18610,18615,896
15:55:30,15:56:25,18615,18620,904
15:56:30,15:56:35,18615,18610,911
15:56:40,15:58:00,18610,18605,1103
15:58:05,15:58:15,18610,18615,516
15:58:20,15:59:20,18615,18620,1961
15:59:25,15:59:35,18620,18625,821
15:59:40,15:59:40,18625,18630,368
15:59:45,16:00:00,18635,18640,5348
16:00:05,16:00:05,18640,18645,1422
16:00:10,16:00:10,18645,18650,304
16:00:15,16:01:40,18650,18655,3658
16:01:45,16:01:45,18645,18640,666
16:01:50,16:04:00,18640,18635,1429
16:04:05,16:04:35,18635,18630,487
16:04:40,16:04:55,18630,18625,192
16:05:00,16:08:35,18625,18620,1712
16:08:40,16:09:00,18625,18630,108
16:09:05,16:10:00,18630,18635,248
16:10:05,16:11:35,18635,18640,506
16:11:40,16:23:05,18640,18645,1455
16:23:10,16:30:40,18640,18635,371
16:30:45,16:39:10,18635,18630,469
16:39:20,17:00:00,18630,18625,1199
