Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total,Moving Average,Median,Linear Regression
8/4/2024 19:29:45,8/4/2024 19:30:30,18300,18295,67,18297,18295,371
8/4/2024 19:30:35,8/4/2024 19:30:35,18295,18280,109,18295,18295,361
8/4/2024 19:30:40,8/4/2024 19:32:20,18280,18275,367,18291,18295,364
8/4/2024 19:32:25,8/4/2024 19:32:25,18275,18255,341,18282,18280,349
8/4/2024 19:32:30,8/4/2024 19:32:30,18255,18225,201,18266,18275,334
8/4/2024 19:32:35,8/4/2024 19:32:35,18230,18235,69,18254,18255,356
8/4/2024 19:32:40,8/4/2024 19:32:40,18235,18245,52,18247,18245,362
8/4/2024 19:32:45,8/4/2024 19:32:55,18245,18250,67,18242,18245,361
8/4/2024 19:33:00,8/4/2024 19:33:35,18245,18240,254,18239,18240,352
8/4/2024 19:33:40,8/4/2024 19:33:40,18240,18225,68,18239,18240,342
8/4/2024 19:33:45,8/4/2024 19:33:50,18230,18235,47,18239,18240,356
8/4/2024 19:33:55,8/4/2024 19:36:00,18235,18240,587,18238,18240,358
8/4/2024 19:36:05,8/4/2024 19:36:55,18240,18245,94,18237,18240,359
8/4/2024 19:37:00,8/4/2024 19:38:25,18245,18250,231,18239,18240,361
8/4/2024 19:38:30,8/4/2024 19:38:55,18250,18255,104,18245,18245,363
8/4/2024 19:39:00,8/4/2024 19:39:10,18255,18265,48,18251,18250,369
8/4/2024 19:39:15,8/4/2024 19:41:10,18260,18255,243,18254,18255,358
8/4/2024 19:41:15,8/4/2024 19:42:30,18260,18265,206,18258,18255,366
8/4/2024 19:42:35,8/4/2024 19:47:05,18260,18255,444,18259,18255,358
8/4/2024 19:47:10,8/4/2024 19:50:35,18255,18250,321,18258,18255,356
8/4/2024 19:50:40,8/4/2024 19:53:15,18250,18245,318,18254,18255,354
8/4/2024 19:53:20,8/4/2024 19:53:25,18250,18255,48,18254,18255,363
8/4/2024 19:53:30,8/4/2024 19:54:35,18255,18260,100,18253,18255,365
8/4/2024 19:54:45,8/4/2024 19:55:15,18260,18265,86,18255,18255,366
8/4/2024 19:55:20,8/4/2024 19:57:30,18260,18255,127,18256,18255,358
8/4/2024 19:57:35,8/4/2024 19:57:45,18260,18265,14,18260,18260,366
8/4/2024 19:57:50,8/4/2024 19:57:55,18265,18270,100,18263,18265,368
8/4/2024 19:58:00,8/4/2024 19:58:00,18270,18275,12,18266,18265,370
8/4/2024 19:58:05,8/4/2024 19:58:55,18275,18280,257,18269,18270,371
8/4/2024 19:59:00,8/4/2024 19:59:40,18275,18270,85,18272,18270,363
8/4/2024 19:59:45,8/4/2024 20:01:40,18270,18260,349,18271,18270,357
8/4/2024 20:01:45,8/4/2024 20:01:50,18260,18255,28,18268,18270,358
8/4/2024 20:01:55,8/4/2024 20:03:45,18255,18250,296,18263,18260,356
8/4/2024 20:03:50,8/4/2024 20:04:05,18255,18260,46,18259,18260,365
8/4/2024 20:04:10,8/4/2024 20:04:25,18260,18265,23,18258,18260,366
8/4/2024 20:04:30,8/4/2024 20:05:10,18260,18255,71,18257,18255,358
8/4/2024 20:05:15,8/4/2024 20:05:40,18255,18250,88,18256,18255,356
8/4/2024 20:05:45,8/4/2024 20:09:30,18255,18260,463,18258,18260,365
8/4/2024 20:09:35,8/4/2024 20:11:35,18260,18265,297,18259,18260,366
8/4/2024 20:11:40,8/4/2024 20:12:45,18260,18255,167,18257,18255,358
8/4/2024 20:12:55,8/4/2024 20:12:55,18255,18250,18,18256,18255,356
8/4/2024 20:13:00,8/4/2024 20:13:15,18250,18245,113,18255,18255,354
8/4/2024 20:13:20,8/4/2024 20:13:20,18245,18225,172,18248,18250,339
8/4/2024 20:13:25,8/4/2024 20:13:40,18225,18220,185,18239,18245,346
8/4/2024 20:13:45,8/4/2024 20:13:45,18220,18205,289,18229,18225,335
8/4/2024 20:13:50,8/4/2024 20:14:55,18205,18200,668,18219,18220,339
8/4/2024 20:15:00,8/4/2024 20:15:00,18205,18215,38,18213,18215,352
8/4/2024 20:15:05,8/4/2024 20:15:15,18215,18220,127,18212,18215,351
8/4/2024 20:15:20,8/4/2024 20:15:20,18220,18225,46,18213,18215,353
8/4/2024 20:15:25,8/4/2024 20:16:45,18225,18230,325,18218,18220,354
8/4/2024 20:16:50,8/4/2024 20:17:40,18225,18220,198,18222,18220,346
8/4/2024 20:17:45,8/4/2024 20:18:00,18225,18230,110,18225,18225,354
8/4/2024 20:18:05,8/4/2024 20:18:05,18225,18220,18,18225,18225,346
8/4/2024 20:18:10,8/4/2024 20:18:30,18220,18205,275,18221,18220,335
8/4/2024 20:18:35,8/4/2024 20:18:40,18205,18195,292,18214,18220,334
8/4/2024 20:18:45,8/4/2024 20:18:55,18195,18190,169,18208,18205,335
8/4/2024 20:19:00,8/4/2024 20:19:05,18190,18180,144,18198,18195,329
8/4/2024 20:19:10,8/4/2024 20:19:25,18180,18175,284,18189,18190,330
8/4/2024 20:19:30,8/4/2024 20:20:45,18180,18195,518,18187,18190,348
8/4/2024 20:20:50,8/4/2024 20:20:50,18195,18200,38,18188,18190,344
8/4/2024 20:20:55,8/4/2024 20:21:15,18200,18215,189,18193,18195,355
8/4/2024 20:21:20,8/4/2024 20:21:20,18210,18205,16,18198,18200,340
8/4/2024 20:21:25,8/4/2024 20:22:25,18205,18200,252,18203,18200,339
8/4/2024 20:22:30,8/4/2024 20:22:45,18200,18195,107,18203,18200,337
8/4/2024 20:22:50,8/4/2024 20:22:55,18195,18190,110,18201,18200,335
8/4/2024 20:23:00,8/4/2024 20:23:00,18190,18185,65,18195,18195,334
8/4/2024 20:23:05,8/4/2024 20:23:10,18185,18180,162,18190,18190,332
8/4/2024 20:23:15,8/4/2024 20:23:40,18180,18175,172,18185,18185,330
8/4/2024 20:23:45,8/4/2024 20:23:45,18180,18185,16,18183,18185,339
8/4/2024 20:23:50,8/4/2024 20:25:00,18185,18190,250,18183,18185,341
8/4/2024 20:25:05,8/4/2024 20:25:20,18190,18195,79,18185,18185,342
8/4/2024 20:25:25,8/4/2024 20:25:30,18195,18200,45,18189,18190,344
8/4/2024 20:25:35,8/4/2024 20:26:25,18200,18205,193,18195,18195,346
8/4/2024 20:26:30,8/4/2024 20:26:40,18205,18210,81,18200,18200,348
8/4/2024 20:26:45,8/4/2024 20:27:00,18205,18200,76,18202,18200,339
8/4/2024 20:27:05,8/4/2024 20:27:50,18205,18215,247,18206,18205,352
8/4/2024 20:27:55,8/4/2024 20:28:25,18215,18220,170,18210,18210,351
8/4/2024 20:28:30,8/4/2024 20:29:55,18220,18225,366,18214,18215,353
8/4/2024 20:30:00,8/4/2024 20:30:45,18225,18230,209,18218,18220,354
8/4/2024 20:30:50,8/4/2024 20:32:00,18225,18220,204,18222,18220,346
8/4/2024 20:32:05,8/4/2024 20:33:10,18220,18215,227,18222,18220,344
8/4/2024 20:33:15,8/4/2024 20:33:15,18215,18210,29,18220,18220,342
8/4/2024 20:33:20,8/4/2024 20:33:45,18210,18205,133,18216,18215,340
8/4/2024 20:33:50,8/4/2024 20:34:10,18210,18215,81,18213,18215,349
8/4/2024 20:34:15,8/4/2024 20:34:45,18215,18220,191,18213,18215,351
8/4/2024 20:34:50,8/4/2024 20:35:10,18220,18230,101,18216,18215,357
8/4/2024 20:35:15,8/4/2024 20:36:05,18230,18235,237,18221,18220,356
8/4/2024 20:36:10,8/4/2024 20:36:10,18230,18225,15,18225,18225,347
8/4/2024 20:36:15,8/4/2024 20:36:30,18225,18220,160,18226,18225,346
8/4/2024 20:36:35,8/4/2024 20:37:35,18220,18215,196,18225,18225,344
8/4/2024 20:37:40,8/4/2024 20:38:25,18215,18210,153,18221,18220,342
8/4/2024 20:38:30,8/4/2024 20:38:30,18210,18205,12,18215,18215,340
8/4/2024 20:38:35,8/4/2024 20:38:55,18205,18200,78,18210,18210,339
8/4/2024 20:39:00,8/4/2024 20:39:05,18205,18215,67,18209,18210,352
8/4/2024 20:39:10,8/4/2024 20:39:20,18215,18220,44,18210,18210,351
8/4/2024 20:39:25,8/4/2024 20:41:15,18215,18210,237,18210,18210,342
8/4/2024 20:41:20,8/4/2024 20:41:35,18215,18220,58,18213,18215,351
8/4/2024 20:41:40,8/4/2024 20:41:55,18220,18225,129,18218,18220,353
8/4/2024 20:42:00,8/4/2024 20:43:45,18225,18230,352,18221,18220,354
8/4/2024 20:43:50,8/4/2024 20:44:05,18230,18235,88,18224,18225,356
8/4/2024 20:44:10,8/4/2024 20:45:00,18235,18240,117,18230,18230,358
8/4/2024 20:45:05,8/4/2024 20:45:25,18240,18245,127,18235,18235,359
8/4/2024 20:45:30,8/4/2024 20:45:50,18240,18235,46,18237,18235,351
8/4/2024 20:45:55,8/4/2024 20:46:55,18240,18245,202,18240,18240,359
8/4/2024 20:47:00,8/4/2024 20:48:00,18240,18235,163,18240,18240,351
8/4/2024 20:48:05,8/4/2024 20:48:15,18235,18230,84,18238,18235,349
8/4/2024 20:48:20,8/4/2024 20:48:20,18230,18220,56,18233,18235,343
8/4/2024 20:48:25,8/4/2024 20:48:25,18220,18215,35,18229,18230,344
8/4/2024 20:48:30,8/4/2024 20:48:30,18215,18205,69,18221,18220,338
8/4/2024 20:48:35,8/4/2024 20:48:50,18210,18215,148,18217,18215,349
8/4/2024 20:48:55,8/4/2024 20:49:55,18210,18205,234,18212,18215,340
8/4/2024 20:50:00,8/4/2024 20:50:15,18205,18195,324,18207,18205,334
8/4/2024 20:50:20,8/4/2024 20:51:30,18200,18205,329,18205,18205,346
8/4/2024 20:51:35,8/4/2024 20:51:45,18200,18195,45,18203,18205,337
8/4/2024 20:51:50,8/4/2024 20:51:55,18195,18190,23,18198,18195,335
8/4/2024 20:52:00,8/4/2024 20:52:35,18190,18185,334,18194,18195,334
8/4/2024 20:52:40,8/4/2024 20:52:45,18185,18180,63,18191,18190,332
8/4/2024 20:52:50,8/4/2024 20:53:55,18180,18175,465,18185,18185,330
8/4/2024 20:54:00,8/4/2024 20:56:50,18180,18185,660,18183,18185,339
8/4/2024 20:56:55,8/4/2024 20:57:20,18185,18190,149,18183,18185,341
8/4/2024 20:57:25,8/4/2024 20:57:35,18185,18175,108,18181,18180,327
8/4/2024 20:57:40,8/4/2024 20:58:35,18175,18170,196,18179,18175,328
8/4/2024 20:58:40,8/4/2024 21:00:05,18175,18180,192,18180,18180,337
8/4/2024 21:00:10,8/4/2024 21:02:25,18175,18170,505,18177,18175,328
8/4/2024 21:02:30,8/4/2024 21:02:55,18175,18180,93,18175,18175,337
8/4/2024 21:03:00,8/4/2024 21:03:40,18175,18170,241,18174,18170,328
8/4/2024 21:03:45,8/4/2024 21:03:45,18170,18165,12,18173,18170,327
8/4/2024 21:03:50,8/4/2024 21:03:50,18165,18130,676,18163,18170,299
8/4/2024 21:03:55,8/4/2024 21:04:00,18130,18120,217,18153,18165,309
8/4/2024 21:04:05,8/4/2024 21:04:15,18120,18105,238,18138,18130,301
8/4/2024 21:04:20,8/4/2024 21:04:20,18110,18120,61,18128,18120,320
8/4/2024 21:04:25,8/4/2024 21:04:30,18120,18125,66,18120,18120,319
8/4/2024 21:04:35,8/4/2024 21:05:15,18120,18105,324,18115,18120,301
8/4/2024 21:05:20,8/4/2024 21:05:35,18110,18115,269,18114,18115,315
8/4/2024 21:05:40,8/4/2024 21:05:50,18110,18105,113,18114,18115,306
8/4/2024 21:05:55,8/4/2024 21:06:05,18110,18120,93,18114,18115,320
8/4/2024 21:06:10,8/4/2024 21:07:20,18115,18110,448,18111,18110,308
8/4/2024 21:07:25,8/4/2024 21:07:25,18110,18105,43,18111,18110,306
8/4/2024 21:07:30,8/4/2024 21:08:10,18110,18115,175,18111,18110,315
8/4/2024 21:08:15,8/4/2024 21:08:15,18110,18105,39,18111,18110,306
8/4/2024 21:08:20,8/4/2024 21:08:20,18105,18090,341,18105,18105,296
8/4/2024 21:08:25,8/4/2024 21:09:30,18090,18085,464,18100,18105,299
8/4/2024 21:09:35,8/4/2024 21:09:40,18085,18080,80,18095,18090,298
8/4/2024 21:09:45,8/4/2024 21:09:55,18080,18075,107,18087,18085,296
8/4/2024 21:10:00,8/4/2024 21:10:00,18080,18085,39,18083,18085,305
8/4/2024 21:10:05,8/4/2024 21:10:45,18080,18075,265,18080,18080,296
8/4/2024 21:10:50,8/4/2024 21:11:05,18080,18085,162,18080,18080,305
8/4/2024 21:11:10,8/4/2024 21:11:25,18085,18090,119,18082,18085,307
8/4/2024 21:11:30,8/4/2024 21:12:05,18090,18095,188,18086,18085,308
8/4/2024 21:12:10,8/4/2024 21:12:35,18095,18100,126,18089,18090,310
8/4/2024 21:12:40,8/4/2024 21:13:20,18095,18090,129,18092,18090,301
8/4/2024 21:13:25,8/4/2024 21:15:30,18090,18085,376,18092,18090,299
8/4/2024 21:15:35,8/4/2024 21:15:45,18090,18095,104,18093,18095,308
8/4/2024 21:15:50,8/4/2024 21:16:10,18095,18100,83,18094,18095,310
8/4/2024 21:16:15,8/4/2024 21:16:50,18095,18090,162,18092,18090,301
8/4/2024 21:16:55,8/4/2024 21:16:55,18095,18100,73,18094,18095,310
8/4/2024 21:17:00,8/4/2024 21:18:05,18100,18105,152,18098,18100,312
8/4/2024 21:18:10,8/4/2024 21:18:10,18105,18110,58,18101,18100,313
8/4/2024 21:18:15,8/4/2024 21:18:15,18110,18115,31,18104,18105,315
8/4/2024 21:18:20,8/4/2024 21:18:40,18115,18120,160,18110,18110,317
8/4/2024 21:18:45,8/4/2024 21:19:45,18120,18125,318,18115,18115,319
8/4/2024 21:19:50,8/4/2024 21:20:15,18125,18130,113,18120,18120,320
8/4/2024 21:20:20,8/4/2024 21:22:20,18125,18120,335,18122,18120,311
8/4/2024 21:22:25,8/4/2024 21:22:50,18120,18115,103,18122,18120,310
8/4/2024 21:22:55,8/4/2024 21:22:55,18115,18110,76,18120,18120,308
8/4/2024 21:23:00,8/4/2024 21:23:35,18110,18105,150,18116,18115,306
8/4/2024 21:23:40,8/4/2024 21:24:30,18105,18100,290,18110,18110,305
8/4/2024 21:24:35,8/4/2024 21:25:55,18105,18110,215,18108,18110,313
8/4/2024 21:26:00,8/4/2024 21:26:25,18110,18115,36,18108,18110,315
8/4/2024 21:26:30,8/4/2024 21:26:45,18110,18105,49,18107,18105,306
8/4/2024 21:26:50,8/4/2024 21:27:25,18105,18100,176,18106,18105,305
8/4/2024 21:27:30,8/4/2024 21:29:20,18100,18090,552,18104,18105,298
8/4/2024 21:29:25,8/4/2024 21:29:45,18095,18100,45,18102,18100,310
8/4/2024 21:29:50,8/4/2024 21:29:55,18100,18105,15,18100,18100,312
8/4/2024 21:30:00,8/4/2024 21:30:15,18105,18110,120,18101,18100,313
8/4/2024 21:30:20,8/4/2024 21:31:15,18110,18115,178,18104,18105,315
8/4/2024 21:31:20,8/4/2024 21:31:20,18115,18120,87,18110,18110,317
8/4/2024 21:31:25,8/4/2024 21:31:30,18120,18130,173,18116,18115,323
8/4/2024 21:31:35,8/4/2024 21:31:40,18125,18120,47,18119,18120,311
