Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total
8/12/2024 9:52:25,8/12/2024 9:52:40,18570,18565,526
8/12/2024 9:52:45,8/12/2024 9:53:30,18565,18560,973
8/12/2024 9:53:35,8/12/2024 9:54:10,18565,18570,979
8/12/2024 9:53:35,8/12/2024 9:54:10,18570,18575,0
8/12/2024 9:54:15,8/12/2024 9:55:10,18575,18580,882
8/12/2024 9:55:15,8/12/2024 9:55:55,18580,18585,695
8/12/2024 9:56:00,8/12/2024 9:56:05,18580,18575,367
8/12/2024 9:56:00,8/12/2024 9:56:05,18575,18570,0
8/12/2024 9:56:10,8/12/2024 9:56:25,18570,18565,561
8/12/2024 9:56:30,8/12/2024 9:56:35,18565,18560,253
8/12/2024 9:56:40,8/12/2024 9:56:45,18560,18555,353
8/12/2024 9:56:50,8/12/2024 9:57:25,18555,18550,1211
8/12/2024 9:57:30,8/12/2024 9:57:30,18550,18545,208
8/12/2024 9:57:35,8/12/2024 9:57:40,18545,18540,613
8/12/2024 9:57:45,8/12/2024 9:58:10,18540,18535,1089
8/12/2024 9:58:15,8/12/2024 9:58:45,18535,18530,1309
8/12/2024 9:58:50,8/12/2024 9:58:55,18535,18540,270
8/12/2024 9:59:00,8/12/2024 9:59:00,18540,18545,219
8/12/2024 9:59:05,8/12/2024 9:59:05,18545,18550,148
8/12/2024 9:59:10,8/12/2024 10:00:20,18545,18540,2054
8/12/2024 10:00:25,8/12/2024 10:00:25,18545,18550,150
8/12/2024 10:00:30,8/12/2024 10:00:50,18550,18555,954
8/12/2024 10:00:55,8/12/2024 10:01:10,18550,18545,542
8/12/2024 10:01:15,8/12/2024 10:02:05,18550,18555,1154
8/12/2024 10:02:10,8/12/2024 10:02:10,18555,18560,134
8/12/2024 10:02:15,8/12/2024 10:03:05,18560,18565,1126
8/12/2024 10:03:10,8/12/2024 10:03:25,18565,18570,693
8/12/2024 10:03:30,8/12/2024 10:04:10,18570,18575,1055
8/12/2024 10:04:15,8/12/2024 10:04:50,18570,18565,836
8/12/2024 10:04:55,8/12/2024 10:05:50,18570,18575,1186
8/12/2024 10:05:55,8/12/2024 10:06:05,18575,18580,740
8/12/2024 10:05:55,8/12/2024 10:06:05,18580,18585,0
8/12/2024 10:06:10,8/12/2024 10:06:20,18585,18590,720
8/12/2024 10:06:10,8/12/2024 10:06:20,18590,18595,0
8/12/2024 10:06:25,8/12/2024 10:06:25,18595,18600,342
8/12/2024 10:06:30,8/12/2024 10:07:15,18600,18605,1423
8/12/2024 10:07:20,8/12/2024 10:07:45,18605,18610,933
8/12/2024 10:07:50,8/12/2024 10:08:10,18610,18615,715
8/12/2024 10:08:15,8/12/2024 10:09:10,18615,18620,1537
8/12/2024 10:09:15,8/12/2024 10:09:30,18620,18625,859
8/12/2024 10:09:15,8/12/2024 10:09:30,18625,18630,0
8/12/2024 10:09:35,8/12/2024 10:10:30,18630,18635,1791
8/12/2024 10:10:35,8/12/2024 10:11:20,18635,18640,1206
8/12/2024 10:11:25,8/12/2024 10:12:25,18635,18630,1642
8/12/2024 10:12:30,8/12/2024 10:13:50,18635,18640,1714
8/12/2024 10:13:55,8/12/2024 10:13:55,18640,18645,122
8/12/2024 10:14:00,8/12/2024 10:14:00,18645,18650,329
8/12/2024 10:14:05,8/12/2024 10:14:45,18650,18655,1415
8/12/2024 10:14:50,8/12/2024 10:15:25,18655,18660,1171
8/12/2024 10:15:30,8/12/2024 10:16:10,18660,18665,1393
8/12/2024 10:16:15,8/12/2024 10:16:15,18665,18670,209
8/12/2024 10:16:20,8/12/2024 10:16:25,18670,18675,587
8/12/2024 10:16:30,8/12/2024 10:17:10,18675,18680,1622
8/12/2024 10:17:15,8/12/2024 10:17:20,18675,18670,418
8/12/2024 10:17:25,8/12/2024 10:17:35,18670,18665,312
8/12/2024 10:17:40,8/12/2024 10:18:25,18665,18660,1302
8/12/2024 10:17:40,8/12/2024 10:18:25,18660,18655,0
8/12/2024 10:18:30,8/12/2024 10:18:30,18660,18665,176
8/12/2024 10:18:35,8/12/2024 10:18:45,18665,18670,299
8/12/2024 10:18:50,8/12/2024 10:19:00,18665,18660,300
8/12/2024 10:19:05,8/12/2024 10:19:10,18665,18670,210
8/12/2024 10:19:15,8/12/2024 10:21:00,18670,18675,2028
8/12/2024 10:21:05,8/12/2024 10:21:20,18675,18680,579
8/12/2024 10:21:25,8/12/2024 10:21:35,18680,18685,522
8/12/2024 10:21:40,8/12/2024 10:22:00,18685,18690,1080
8/12/2024 10:21:40,8/12/2024 10:22:00,18690,18695,0
8/12/2024 10:22:05,8/12/2024 10:22:05,18695,18700,276
8/12/2024 10:22:10,8/12/2024 10:23:00,18700,18705,1188
8/12/2024 10:23:05,8/12/2024 10:24:50,18705,18710,2714
8/12/2024 10:24:55,8/12/2024 10:25:50,18705,18700,1173
8/12/2024 10:25:55,8/12/2024 10:26:00,18705,18710,334
8/12/2024 10:26:05,8/12/2024 10:26:20,18710,18715,511
8/12/2024 10:26:25,8/12/2024 10:26:35,18715,18720,553
8/12/2024 10:26:40,8/12/2024 10:27:45,18720,18725,1502
8/12/2024 10:27:50,8/12/2024 10:27:50,18720,18715,68
8/12/2024 10:27:55,8/12/2024 10:28:40,18715,18710,1132
8/12/2024 10:28:45,8/12/2024 10:29:35,18710,18705,940
8/12/2024 10:29:40,8/12/2024 10:29:40,18705,18700,448
8/12/2024 10:29:45,8/12/2024 10:32:00,18700,18695,3443
8/12/2024 10:32:05,8/12/2024 10:32:10,18700,18705,300
8/12/2024 10:32:15,8/12/2024 10:35:00,18705,18710,2317
8/12/2024 10:35:05,8/12/2024 10:35:10,18710,18715,307
8/12/2024 10:35:15,8/12/2024 10:36:35,18715,18720,1279
8/12/2024 10:36:40,8/12/2024 10:36:40,18720,18725,409
8/12/2024 10:36:45,8/12/2024 10:37:05,18725,18730,795
8/12/2024 10:37:10,8/12/2024 10:38:10,18730,18735,1488
8/12/2024 10:38:15,8/12/2024 10:38:15,18730,18725,168
8/12/2024 10:38:20,8/12/2024 10:40:05,18725,18720,1658
8/12/2024 10:40:10,8/12/2024 10:40:20,18725,18730,315
8/12/2024 10:40:25,8/12/2024 10:42:25,18730,18735,2434
8/12/2024 10:40:25,8/12/2024 10:42:25,18735,18740,0
8/12/2024 10:42:30,8/12/2024 10:43:10,18735,18730,576
8/12/2024 10:43:15,8/12/2024 10:44:40,18730,18725,1252
8/12/2024 10:44:45,8/12/2024 10:44:55,18725,18720,543
8/12/2024 10:44:45,8/12/2024 10:44:55,18720,18715,0
8/12/2024 10:45:00,8/12/2024 10:45:10,18715,18710,341
8/12/2024 10:45:15,8/12/2024 10:45:50,18710,18705,875
8/12/2024 10:45:55,8/12/2024 10:46:05,18710,18715,223
8/12/2024 10:46:10,8/12/2024 10:47:10,18715,18720,1030
8/12/2024 10:47:15,8/12/2024 10:47:40,18715,18710,421
8/12/2024 10:47:45,8/12/2024 10:48:10,18715,18720,467
8/12/2024 10:48:15,8/12/2024 10:48:30,18720,18725,450
8/12/2024 10:48:35,8/12/2024 10:49:20,18725,18730,735
8/12/2024 10:49:25,8/12/2024 10:50:10,18730,18735,917
8/12/2024 10:50:15,8/12/2024 10:50:55,18730,18725,802
8/12/2024 10:50:15,8/12/2024 10:50:55,18725,18720,0
8/12/2024 10:51:00,8/12/2024 10:52:35,18720,18715,1414
8/12/2024 10:52:40,8/12/2024 10:54:20,18720,18725,1571
8/12/2024 10:54:25,8/12/2024 10:57:05,18720,18715,2314
8/12/2024 10:57:10,8/12/2024 10:58:35,18715,18710,1227
8/12/2024 10:58:40,8/12/2024 10:58:45,18715,18720,105
8/12/2024 10:58:50,8/12/2024 10:59:05,18720,18725,484
8/12/2024 10:59:10,8/12/2024 11:02:20,18725,18730,3137
8/12/2024 11:02:25,8/12/2024 11:02:25,18730,18735,157
8/12/2024 11:02:30,8/12/2024 11:02:30,18735,18740,278
8/12/2024 11:02:35,8/12/2024 11:03:45,18740,18745,2437
8/12/2024 11:03:50,8/12/2024 11:03:50,18745,18750,116
8/12/2024 11:03:55,8/12/2024 11:04:30,18750,18755,1015
8/12/2024 11:04:35,8/12/2024 11:05:05,18755,18760,976
8/12/2024 11:05:10,8/12/2024 11:07:15,18755,18750,1959
8/12/2024 11:07:20,8/12/2024 11:07:30,18750,18745,442
8/12/2024 11:07:35,8/12/2024 11:08:55,18745,18740,1204
8/12/2024 11:09:00,8/12/2024 11:10:05,18740,18735,983
8/12/2024 11:10:10,8/12/2024 11:10:25,18740,18745,250
8/12/2024 11:10:30,8/12/2024 11:10:45,18745,18750,234
8/12/2024 11:10:50,8/12/2024 11:12:45,18750,18755,1755
8/12/2024 11:12:50,8/12/2024 11:14:25,18755,18760,1133
8/12/2024 11:14:30,8/12/2024 11:15:20,18755,18750,541
8/12/2024 11:15:25,8/12/2024 11:15:35,18750,18745,367
8/12/2024 11:15:40,8/12/2024 11:16:25,18745,18740,856
8/12/2024 11:16:30,8/12/2024 11:20:45,18745,18750,2148
8/12/2024 11:20:50,8/12/2024 11:22:10,18745,18740,859
8/12/2024 11:22:15,8/12/2024 11:22:15,18740,18735,219
8/12/2024 11:22:20,8/12/2024 11:22:25,18735,18730,495
8/12/2024 11:22:20,8/12/2024 11:22:25,18730,18725,0
8/12/2024 11:22:30,8/12/2024 11:22:30,18725,18720,217
8/12/2024 11:22:35,8/12/2024 11:22:40,18720,18715,707
8/12/2024 11:22:35,8/12/2024 11:22:40,18715,18710,0
8/12/2024 11:22:45,8/12/2024 11:22:50,18710,18705,881
8/12/2024 11:22:45,8/12/2024 11:22:50,18705,18700,0
8/12/2024 11:22:45,8/12/2024 11:22:50,18700,18695,0
8/12/2024 11:22:45,8/12/2024 11:22:50,18695,18690,0
8/12/2024 11:22:55,8/12/2024 11:23:00,18690,18685,666
8/12/2024 11:23:05,8/12/2024 11:23:15,18685,18680,1003
8/12/2024 11:23:05,8/12/2024 11:23:15,18680,18675,0
8/12/2024 11:23:05,8/12/2024 11:23:15,18675,18670,0
8/12/2024 11:23:20,8/12/2024 11:23:30,18675,18680,480
8/12/2024 11:23:35,8/12/2024 11:23:35,18675,18670,171
8/12/2024 11:23:40,8/12/2024 11:23:40,18670,18665,256
8/12/2024 11:23:45,8/12/2024 11:23:45,18665,18660,572
8/12/2024 11:23:45,8/12/2024 11:23:45,18660,18655,0
8/12/2024 11:23:45,8/12/2024 11:23:45,18655,18650,0
8/12/2024 11:23:50,8/12/2024 11:23:50,18650,18645,450
8/12/2024 11:23:55,8/12/2024 11:24:10,18645,18640,1237
8/12/2024 11:24:15,8/12/2024 11:24:15,18640,18635,534
8/12/2024 11:24:20,8/12/2024 11:24:20,18635,18630,509
8/12/2024 11:24:20,8/12/2024 11:24:20,18630,18625,0
8/12/2024 11:24:25,8/12/2024 11:24:30,18625,18620,718
8/12/2024 11:24:35,8/12/2024 11:24:50,18620,18615,905
8/12/2024 11:24:35,8/12/2024 11:24:50,18615,18610,0
8/12/2024 11:24:55,8/12/2024 11:24:55,18610,18605,376
8/12/2024 11:25:00,8/12/2024 11:25:00,18605,18600,419
8/12/2024 11:25:00,8/12/2024 11:25:00,18600,18595,0
8/12/2024 11:25:00,8/12/2024 11:25:00,18595,18590,0
8/12/2024 11:25:05,8/12/2024 11:25:25,18590,18585,1995
8/12/2024 11:25:30,8/12/2024 11:25:40,18590,18595,725
8/12/2024 11:25:45,8/12/2024 11:26:05,18595,18600,1427
8/12/2024 11:25:45,8/12/2024 11:26:05,18600,18605,0
8/12/2024 11:26:10,8/12/2024 11:26:15,18600,18595,522
8/12/2024 11:26:20,8/12/2024 11:26:45,18595,18590,935
8/12/2024 11:26:50,8/12/2024 11:26:55,18595,18600,326
8/12/2024 11:27:00,8/12/2024 11:27:15,18600,18605,922
8/12/2024 11:27:20,8/12/2024 11:27:25,18605,18610,363
8/12/2024 11:27:20,8/12/2024 11:27:25,18610,18615,0
8/12/2024 11:27:30,8/12/2024 11:27:35,18615,18620,413
8/12/2024 11:27:30,8/12/2024 11:27:35,18620,18625,0
8/12/2024 11:27:40,8/12/2024 11:27:50,18625,18630,599
8/12/2024 11:27:55,8/12/2024 11:28:00,18625,18620,330
8/12/2024 11:27:55,8/12/2024 11:28:00,18620,18615,0
8/12/2024 11:28:05,8/12/2024 11:28:10,18615,18610,511
8/12/2024 11:28:15,8/12/2024 11:28:20,18610,18605,403
8/12/2024 11:28:15,8/12/2024 11:28:20,18605,18600,0
8/12/2024 11:28:25,8/12/2024 11:28:45,18605,18610,529
8/12/2024 11:28:50,8/12/2024 11:28:50,18610,18615,44
8/12/2024 11:28:55,8/12/2024 11:29:25,18615,18620,829
8/12/2024 11:29:30,8/12/2024 11:30:15,18620,18625,1267
8/12/2024 11:30:20,8/12/2024 11:31:00,18620,18615,966
8/12/2024 11:31:05,8/12/2024 11:31:20,18615,18610,514
8/12/2024 11:31:05,8/12/2024 11:31:20,18610,18605,0
8/12/2024 11:31:25,8/12/2024 11:31:30,18605,18600,469
8/12/2024 11:31:35,8/12/2024 11:31:50,18600,18595,442
8/12/2024 11:31:55,8/12/2024 11:32:40,18600,18605,961
8/12/2024 11:32:45,8/12/2024 11:33:05,18600,18595,577
8/12/2024 11:33:10,8/12/2024 11:33:10,18600,18605,82
8/12/2024 11:33:15,8/12/2024 11:33:20,18605,18610,190
8/12/2024 11:33:25,8/12/2024 11:34:25,18610,18615,1089
8/12/2024 11:34:30,8/12/2024 11:35:15,18615,18620,863
8/12/2024 11:35:20,8/12/2024 11:35:30,18620,18625,534
8/12/2024 11:35:20,8/12/2024 11:35:30,18625,18630,0
8/12/2024 11:35:35,8/12/2024 11:35:35,18625,18620,206
8/12/2024 11:35:35,8/12/2024 11:35:35,18620,18615,0
8/12/2024 11:35:40,8/12/2024 11:36:20,18615,18610,991
8/12/2024 11:36:25,8/12/2024 11:36:35,18615,18620,165
8/12/2024 11:36:40,8/12/2024 11:37:40,18620,18625,881
8/12/2024 11:37:45,8/12/2024 11:38:40,18620,18615,799
8/12/2024 11:38:45,8/12/2024 11:39:20,18615,18610,643
8/12/2024 11:39:25,8/12/2024 11:40:45,18615,18620,1401
8/12/2024 11:40:50,8/12/2024 11:40:55,18620,18625,202
8/12/2024 11:41:00,8/12/2024 11:41:35,18625,18630,804
8/12/2024 11:41:00,8/12/2024 11:41:35,18630,18635,0
8/12/2024 11:41:40,8/12/2024 11:41:50,18630,18625,423
8/12/2024 11:41:40,8/12/2024 11:41:50,18625,18620,0
8/12/2024 11:41:55,8/12/2024 11:42:05,18620,18615,403
8/12/2024 11:42:10,8/12/2024 11:42:35,18615,18610,412
8/12/2024 11:42:40,8/12/2024 11:43:00,18615,18620,484
8/12/2024 11:42:40,8/12/2024 11:43:00,18620,18625,0
8/12/2024 11:43:05,8/12/2024 11:43:40,18620,18615,663
8/12/2024 11:43:45,8/12/2024 11:44:15,18620,18625,380
8/12/2024 11:44:20,8/12/2024 11:45:45,18625,18630,1121
8/12/2024 11:45:50,8/12/2024 11:47:10,18625,18620,1175
8/12/2024 11:47:15,8/12/2024 11:47:30,18625,18630,217
8/12/2024 11:47:35,8/12/2024 11:48:25,18625,18620,686
8/12/2024 11:48:30,8/12/2024 11:48:45,18625,18630,182
8/12/2024 11:48:50,8/12/2024 11:49:00,18630,18635,513
8/12/2024 11:49:05,8/12/2024 11:49:25,18635,18640,825
8/12/2024 11:49:05,8/12/2024 11:49:25,18640,18645,0
8/12/2024 11:49:30,8/12/2024 11:50:30,18645,18650,1052
8/12/2024 11:50:35,8/12/2024 11:50:35,18650,18655,53
8/12/2024 11:50:40,8/12/2024 11:50:40,18655,18660,229
8/12/2024 11:50:45,8/12/2024 11:50:45,18660,18665,215
8/12/2024 11:50:50,8/12/2024 11:51:00,18665,18670,394
8/12/2024 11:51:05,8/12/2024 11:51:05,18670,18675,184
8/12/2024 11:51:10,8/12/2024 11:51:10,18675,18680,172
8/12/2024 11:51:15,8/12/2024 11:54:20,18680,18685,3063
8/12/2024 11:54:25,8/12/2024 11:56:55,18685,18690,2099
8/12/2024 11:57:00,8/12/2024 11:58:00,18690,18695,684
8/12/2024 11:58:05,8/12/2024 11:58:50,18695,18700,732
8/12/2024 11:58:55,8/12/2024 11:58:55,18700,18705,229
8/12/2024 11:59:00,8/12/2024 11:59:00,18705,18710,139
8/12/2024 11:59:05,8/12/2024 11:59:05,18710,18715,127
8/12/2024 11:59:10,8/12/2024 11:59:15,18715,18720,687
8/12/2024 11:59:20,8/12/2024 12:00:30,18720,18725,1847
8/12/2024 12:00:35,8/12/2024 12:00:35,18720,18715,277
8/12/2024 12:00:40,8/12/2024 12:01:30,18715,18710,1174
8/12/2024 12:01:35,8/12/2024 12:01:35,18715,18720,177
8/12/2024 12:01:40,8/12/2024 12:01:40,18720,18725,116
8/12/2024 12:01:45,8/12/2024 12:03:50,18725,18730,2500
8/12/2024 12:03:55,8/12/2024 12:04:00,18725,18720,181
8/12/2024 12:04:05,8/12/2024 12:04:25,18720,18715,502
8/12/2024 12:04:30,8/12/2024 12:05:50,18715,18710,1785
8/12/2024 12:04:30,8/12/2024 12:05:50,18710,18705,0
8/12/2024 12:05:55,8/12/2024 12:06:40,18705,18700,1284
8/12/2024 12:06:45,8/12/2024 12:07:20,18700,18695,789
8/12/2024 12:06:45,8/12/2024 12:07:20,18695,18690,0
8/12/2024 12:07:25,8/12/2024 12:07:30,18690,18685,338
8/12/2024 12:07:35,8/12/2024 12:07:50,18690,18695,462
8/12/2024 12:07:55,8/12/2024 12:08:35,18695,18700,530
8/12/2024 12:08:40,8/12/2024 12:11:35,18700,18705,1444
8/12/2024 12:11:40,8/12/2024 12:12:30,18700,18695,677
8/12/2024 12:12:35,8/12/2024 12:12:55,18695,18690,251
8/12/2024 12:13:00,8/12/2024 12:14:00,18695,18700,477
8/12/2024 12:14:05,8/12/2024 12:15:25,18700,18705,761
8/12/2024 12:15:30,8/12/2024 12:15:40,18700,18695,179
8/12/2024 12:15:45,8/12/2024 12:16:10,18695,18690,330
8/12/2024 12:16:15,8/12/2024 12:21:00,18690,18685,2944
8/12/2024 12:21:05,8/12/2024 12:21:40,18685,18680,673
8/12/2024 12:21:45,8/12/2024 12:21:50,18685,18690,130
8/12/2024 12:21:55,8/12/2024 12:22:20,18690,18695,505
8/12/2024 12:22:25,8/12/2024 12:22:55,18695,18700,409
8/12/2024 12:23:00,8/12/2024 12:23:35,18695,18690,466
8/12/2024 12:23:40,8/12/2024 12:23:45,18690,18685,125
8/12/2024 12:23:50,8/12/2024 12:24:25,18685,18680,454
8/12/2024 12:24:30,8/12/2024 12:24:50,18685,18690,243
8/12/2024 12:24:55,8/12/2024 12:25:10,18690,18695,173
8/12/2024 12:25:15,8/12/2024 12:28:10,18695,18700,1630
8/12/2024 12:28:15,8/12/2024 12:28:50,18695,18690,517
8/12/2024 12:28:55,8/12/2024 12:29:25,18690,18685,396
8/12/2024 12:29:30,8/12/2024 12:30:45,18690,18695,664
8/12/2024 12:30:50,8/12/2024 12:31:10,18695,18700,196
8/12/2024 12:31:15,8/12/2024 12:32:55,18700,18705,985
8/12/2024 12:33:00,8/12/2024 12:34:00,18705,18710,547
8/12/2024 12:34:05,8/12/2024 12:34:30,18705,18700,472
8/12/2024 12:34:05,8/12/2024 12:34:30,18700,18695,0
8/12/2024 12:34:35,8/12/2024 12:35:05,18695,18690,369
8/12/2024 12:35:10,8/12/2024 12:36:30,18690,18685,1178
8/12/2024 12:35:10,8/12/2024 12:36:30,18685,18680,0
8/12/2024 12:36:35,8/12/2024 12:38:35,18685,18690,832
8/12/2024 12:38:40,8/12/2024 12:39:00,18690,18695,252
8/12/2024 12:39:05,8/12/2024 12:39:25,18695,18700,425
8/12/2024 12:39:30,8/12/2024 12:39:30,18700,18705,89
8/12/2024 12:39:35,8/12/2024 12:41:10,18705,18710,978
8/12/2024 12:41:15,8/12/2024 12:41:20,18705,18700,340
8/12/2024 12:41:15,8/12/2024 12:41:20,18700,18695,0
8/12/2024 12:41:25,8/12/2024 12:41:25,18695,18690,60
8/12/2024 12:41:30,8/12/2024 12:41:30,18690,18685,162
8/12/2024 12:41:35,8/12/2024 12:43:25,18685,18680,1134
8/12/2024 12:43:30,8/12/2024 12:43:45,18685,18690,85
8/12/2024 12:43:50,8/12/2024 12:44:05,18690,18695,204
8/12/2024 12:44:10,8/12/2024 12:45:30,18695,18700,545
8/12/2024 12:45:35,8/12/2024 12:45:40,18700,18705,98
8/12/2024 12:45:45,8/12/2024 12:50:00,18705,18710,1858
8/12/2024 12:50:05,8/12/2024 12:50:05,18705,18700,163
8/12/2024 12:50:10,8/12/2024 12:50:10,18700,18695,78
8/12/2024 12:50:15,8/12/2024 12:50:20,18695,18690,373
8/12/2024 12:50:25,8/12/2024 12:54:05,18690,18685,1657
8/12/2024 12:54:10,8/12/2024 12:55:20,18690,18695,478
8/12/2024 12:55:25,8/12/2024 12:55:55,18690,18685,268
8/12/2024 12:56:00,8/12/2024 12:56:00,18685,18680,48
8/12/2024 12:56:05,8/12/2024 12:56:05,18680,18675,446
8/12/2024 12:56:05,8/12/2024 12:56:05,18675,18670,0
8/12/2024 12:56:05,8/12/2024 12:56:05,18670,18665,0
8/12/2024 12:56:10,8/12/2024 12:56:20,18665,18660,772
8/12/2024 12:56:10,8/12/2024 12:56:20,18660,18655,0
8/12/2024 12:56:25,8/12/2024 12:56:25,18655,18650,82
8/12/2024 12:56:30,8/12/2024 12:57:00,18650,18645,1303
8/12/2024 12:56:30,8/12/2024 12:57:00,18645,18640,0
8/12/2024 12:57:05,8/12/2024 12:58:00,18640,18635,1424
8/12/2024 12:58:05,8/12/2024 12:58:15,18640,18645,305
8/12/2024 12:58:20,8/12/2024 12:59:20,18640,18635,835
8/12/2024 12:59:25,8/12/2024 12:59:30,18635,18630,292
8/12/2024 12:59:35,8/12/2024 13:00:00,18630,18625,548
8/12/2024 13:00:05,8/12/2024 13:00:20,18625,18620,646
8/12/2024 13:00:25,8/12/2024 13:00:30,18620,18615,367
8/12/2024 13:00:35,8/12/2024 13:00:45,18615,18610,514
8/12/2024 13:00:50,8/12/2024 13:01:10,18610,18605,856
8/12/2024 13:00:50,8/12/2024 13:01:10,18605,18600,0
8/12/2024 13:01:15,8/12/2024 13:01:55,18605,18610,552
8/12/2024 13:02:00,8/12/2024 13:02:05,18610,18615,283
8/12/2024 13:02:10,8/12/2024 13:03:05,18615,18620,819
8/12/2024 13:03:10,8/12/2024 13:04:00,18620,18625,594
8/12/2024 13:04:05,8/12/2024 13:06:25,18625,18630,1588
8/12/2024 13:06:30,8/12/2024 13:11:20,18630,18635,2600
8/12/2024 13:11:25,8/12/2024 13:13:05,18630,18625,755
8/12/2024 13:13:10,8/12/2024 13:13:20,18630,18635,149
8/12/2024 13:13:25,8/12/2024 13:14:15,18630,18625,531
8/12/2024 13:14:20,8/12/2024 13:14:45,18630,18635,264
8/12/2024 13:14:50,8/12/2024 13:15:10,18635,18640,633
8/12/2024 13:15:15,8/12/2024 13:18:00,18640,18645,1818
8/12/2024 13:18:05,8/12/2024 13:18:55,18645,18650,523
8/12/2024 13:19:00,8/12/2024 13:19:10,18650,18655,229
8/12/2024 13:19:15,8/12/2024 13:20:25,18655,18660,861
8/12/2024 13:20:30,8/12/2024 13:20:50,18660,18665,351
8/12/2024 13:20:55,8/12/2024 13:21:00,18665,18670,278
8/12/2024 13:21:05,8/12/2024 13:21:05,18670,18675,328
8/12/2024 13:21:05,8/12/2024 13:21:05,18675,18680,0
8/12/2024 13:21:10,8/12/2024 13:22:35,18680,18685,1450
8/12/2024 13:22:40,8/12/2024 13:25:05,18680,18675,1199
8/12/2024 13:25:10,8/12/2024 13:25:15,18675,18670,128
8/12/2024 13:25:20,8/12/2024 13:25:35,18670,18665,372
8/12/2024 13:25:40,8/12/2024 13:26:25,18665,18660,763
8/12/2024 13:25:40,8/12/2024 13:26:25,18660,18655,0
8/12/2024 13:26:30,8/12/2024 13:26:40,18655,18650,246
8/12/2024 13:26:45,8/12/2024 13:27:40,18650,18645,957
8/12/2024 13:26:45,8/12/2024 13:27:40,18645,18640,0
8/12/2024 13:27:45,8/12/2024 13:27:55,18645,18650,169
8/12/2024 13:28:00,8/12/2024 13:29:05,18650,18655,604
8/12/2024 13:29:10,8/12/2024 13:30:20,18655,18660,807
8/12/2024 13:30:25,8/12/2024 13:35:00,18660,18665,1861
8/12/2024 13:35:05,8/12/2024 13:36:15,18665,18670,526
8/12/2024 13:36:20,8/12/2024 13:37:40,18665,18660,634
8/12/2024 13:37:45,8/12/2024 13:38:05,18660,18655,95
8/12/2024 13:38:10,8/12/2024 13:38:10,18655,18650,139
8/12/2024 13:38:15,8/12/2024 13:38:20,18650,18645,207
8/12/2024 13:38:25,8/12/2024 13:39:45,18645,18640,831
8/12/2024 13:39:50,8/12/2024 13:41:30,18645,18650,909
8/12/2024 13:41:35,8/12/2024 13:42:00,18650,18655,166
8/12/2024 13:42:05,8/12/2024 13:42:35,18650,18645,275
8/12/2024 13:42:40,8/12/2024 13:43:15,18645,18640,352
8/12/2024 13:43:20,8/12/2024 13:44:10,18640,18635,384
8/12/2024 13:44:15,8/12/2024 13:44:15,18635,18630,157
8/12/2024 13:44:20,8/12/2024 13:44:45,18630,18625,437
8/12/2024 13:44:50,8/12/2024 13:45:45,18630,18635,565
8/12/2024 13:45:50,8/12/2024 13:49:35,18635,18640,1783
8/12/2024 13:49:40,8/12/2024 13:49:40,18635,18630,234
8/12/2024 13:49:40,8/12/2024 13:49:40,18630,18625,0
8/12/2024 13:49:45,8/12/2024 13:49:55,18625,18620,398
8/12/2024 13:50:00,8/12/2024 13:50:10,18620,18615,421
8/12/2024 13:50:15,8/12/2024 13:52:00,18615,18610,1925
8/12/2024 13:50:15,8/12/2024 13:52:00,18610,18605,0
8/12/2024 13:52:05,8/12/2024 13:52:05,18605,18600,113
8/12/2024 13:52:10,8/12/2024 13:53:50,18600,18595,1943
8/12/2024 13:53:55,8/12/2024 13:53:55,18600,18605,93
8/12/2024 13:54:00,8/12/2024 13:55:05,18605,18610,646
8/12/2024 13:55:10,8/12/2024 13:56:55,18610,18615,1176
8/12/2024 13:57:00,8/12/2024 13:58:15,18615,18620,526
8/12/2024 13:58:20,8/12/2024 14:01:40,18620,18625,1867
8/12/2024 14:01:45,8/12/2024 14:03:00,18620,18615,822
8/12/2024 14:03:05,8/12/2024 14:03:10,18620,18625,242
8/12/2024 14:03:15,8/12/2024 14:05:40,18625,18630,1467
8/12/2024 14:05:45,8/12/2024 14:07:15,18625,18620,767
8/12/2024 14:07:20,8/12/2024 14:08:15,18620,18615,383
8/12/2024 14:08:20,8/12/2024 14:09:10,18615,18610,603
8/12/2024 14:09:15,8/12/2024 14:09:25,18610,18605,210
8/12/2024 14:09:30,8/12/2024 14:10:00,18605,18600,342
8/12/2024 14:10:05,8/12/2024 14:10:10,18605,18610,113
8/12/2024 14:10:15,8/12/2024 14:12:15,18610,18615,1103
8/12/2024 14:12:20,8/12/2024 14:12:45,18610,18605,263
8/12/2024 14:12:50,8/12/2024 14:13:40,18610,18615,369
8/12/2024 14:13:45,8/12/2024 14:13:55,18615,18620,162
8/12/2024 14:14:00,8/12/2024 14:15:10,18620,18625,576
8/12/2024 14:15:15,8/12/2024 14:19:15,18625,18630,1408
8/12/2024 14:19:20,8/12/2024 14:19:40,18625,18620,192
8/12/2024 14:19:45,8/12/2024 14:20:20,18620,18615,363
8/12/2024 14:20:25,8/12/2024 14:20:35,18620,18625,224
8/12/2024 14:20:40,8/12/2024 14:20:45,18625,18630,241
8/12/2024 14:20:50,8/12/2024 14:21:00,18630,18635,247
8/12/2024 14:21:05,8/12/2024 14:24:10,18635,18640,1609
8/12/2024 14:24:15,8/12/2024 14:24:25,18635,18630,194
