Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
03/05/2024 14:38:30,03/05/2024 14:45:00,18390,18380,8950,18400,18400
03/05/2024 14:45:30,03/05/2024 15:05:00,18380,18370,24744,18392,18390
03/05/2024 15:05:30,03/05/2024 15:07:00,18380,18390,3174,18386,18390
03/05/2024 15:07:30,03/05/2024 15:14:00,18380,18370,6309,18380,18380
03/05/2024 15:14:30,03/05/2024 15:22:30,18370,18360,9905,18374,18370
03/05/2024 15:23:00,03/05/2024 15:34:30,18360,18350,17778,18368,18370
03/05/2024 15:35:00,03/05/2024 15:43:30,18360,18370,10496,18368,18370
03/05/2024 15:44:00,03/05/2024 15:45:30,18370,18380,3082,18366,18370
03/05/2024 15:46:00,03/05/2024 15:47:30,18380,18390,2938,18370,18370
03/05/2024 15:48:00,03/05/2024 15:52:00,18390,18400,10923,18378,18380
03/05/2024 15:52:30,03/05/2024 15:55:00,18400,18410,6154,18390,18390
03/05/2024 15:55:30,03/05/2024 15:55:30,18410,18420,3281,18400,18400
03/05/2024 15:56:00,03/05/2024 15:57:00,18420,18430,4884,18410,18410
03/05/2024 15:57:30,03/05/2024 16:00:00,18430,18440,17180,18420,18420
03/05/2024 16:00:30,03/05/2024 16:05:00,18440,18450,7783,18430,18430
03/05/2024 16:05:30,03/05/2024 16:12:00,18460,18470,7500,18442,18440
03/05/2024 16:12:30,03/05/2024 16:50:30,18470,18480,7430,18454,18450
03/05/2024 16:51:00,03/05/2024 18:15:30,18480,18490,3828,18466,18470
03/05/2024 18:16:00,03/05/2024 19:48:30,18480,18470,7023,18472,18470
03/05/2024 19:49:00,03/05/2024 21:24:00,18470,18460,6115,18474,18470
03/05/2024 21:24:30,03/05/2024 22:51:00,18470,18480,5263,18476,18480
03/05/2024 22:51:30,03/06/2024 02:44:30,18480,18490,12065,18478,18480
03/06/2024 02:45:00,03/06/2024 02:47:30,18490,18500,1082,18480,18480
03/06/2024 02:48:00,03/06/2024 03:03:30,18500,18510,3555,18488,18490
03/06/2024 03:04:00,03/06/2024 03:15:00,18510,18520,2051,18500,18500
03/06/2024 03:15:30,03/06/2024 03:33:00,18520,18530,2966,18510,18510
03/06/2024 03:33:30,03/06/2024 04:03:00,18530,18540,5515,18520,18520
03/06/2024 04:03:30,03/06/2024 04:15:00,18540,18550,2679,18530,18530
03/06/2024 04:15:30,03/06/2024 04:17:00,18550,18560,1079,18540,18540
03/06/2024 04:17:30,03/06/2024 05:09:30,18560,18570,8570,18550,18550
03/06/2024 05:10:00,03/06/2024 06:42:30,18570,18580,11234,18560,18560
03/06/2024 06:43:00,03/06/2024 06:54:30,18570,18560,1982,18564,18560
03/06/2024 06:55:00,03/06/2024 07:08:30,18560,18550,3439,18564,18560
03/06/2024 07:09:00,03/06/2024 07:12:30,18560,18570,1809,18566,18570
03/06/2024 07:13:00,03/06/2024 08:02:00,18570,18580,9707,18568,18570
03/06/2024 08:02:30,03/06/2024 08:20:00,18580,18590,5946,18570,18570
03/06/2024 08:20:30,03/06/2024 08:32:30,18590,18600,7877,18578,18580
03/06/2024 08:33:00,03/06/2024 08:33:00,18590,18580,672,18584,18580
03/06/2024 08:33:30,03/06/2024 08:36:00,18580,18570,2502,18584,18580
03/06/2024 08:36:30,03/06/2024 08:50:00,18580,18590,5729,18586,18590
03/06/2024 08:50:30,03/06/2024 09:20:30,18590,18600,9997,18588,18590
03/06/2024 09:21:00,03/06/2024 09:30:00,18600,18610,5830,18590,18590
03/06/2024 09:30:30,03/06/2024 09:35:00,18610,18620,24318,18598,18600
03/06/2024 09:35:30,03/06/2024 09:36:30,18610,18600,7623,18604,18600
03/06/2024 09:37:00,03/06/2024 09:41:00,18600,18590,13847,18604,18600
03/06/2024 09:41:30,03/06/2024 09:47:30,18600,18610,18130,18606,18610
03/06/2024 09:48:00,03/06/2024 09:50:30,18600,18590,7001,18602,18600
03/06/2024 09:51:00,03/06/2024 09:55:30,18590,18580,12842,18594,18590
03/06/2024 09:56:00,03/06/2024 09:57:30,18580,18570,4488,18588,18590
03/06/2024 09:58:00,03/06/2024 10:00:00,18570,18560,4272,18582,18580
03/06/2024 10:00:30,03/06/2024 10:03:00,18560,18550,9463,18570,18570
03/06/2024 10:03:30,03/06/2024 10:03:30,18550,18540,968,18560,18560
03/06/2024 10:04:00,03/06/2024 10:04:30,18540,18530,3879,18550,18550
03/06/2024 10:05:00,03/06/2024 10:05:30,18520,18510,5293,18538,18540
03/06/2024 10:06:00,03/06/2024 10:07:00,18510,18500,5227,18526,18530
03/06/2024 10:07:30,03/06/2024 10:08:00,18490,18480,4323,18512,18510
03/06/2024 10:08:30,03/06/2024 10:08:30,18490,18500,2457,18504,18500
03/06/2024 10:09:00,03/06/2024 10:15:30,18500,18510,18190,18500,18500
03/06/2024 10:16:00,03/06/2024 10:16:00,18510,18520,1844,18502,18500
03/06/2024 10:16:30,03/06/2024 10:26:00,18530,18540,19431,18510,18510
03/06/2024 10:26:30,03/06/2024 10:33:30,18530,18520,15728,18518,18520
03/06/2024 10:34:00,03/06/2024 10:34:00,18530,18540,1077,18526,18520
