Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
2/1/2024 11:35,2/1/2024 11:39,17810,17820,5620,17806,17810
2/1/2024 11:40,2/1/2024 12:00,17820,17830,20581,17810,17810
2/1/2024 12:01,2/1/2024 12:03,17830,17840,3711,17818,17820
2/1/2024 12:04,2/1/2024 12:04,17840,17850,1711,17830,17830
2/1/2024 12:05,2/1/2024 12:05,17850,17860,2925,17840,17840
2/1/2024 12:06,2/1/2024 12:06,17860,17870,1743,17850,17850
2/1/2024 12:07,2/1/2024 12:09,17870,17880,6310,17860,17860
2/1/2024 12:10,2/1/2024 12:22,17880,17890,17084,17870,17870
2/1/2024 12:23,2/1/2024 12:28,17880,17870,4787,17874,17870
2/1/2024 12:29,2/1/2024 12:48,17870,17860,20182,17874,17870
2/1/2024 12:49,2/1/2024 12:49,17870,17880,1276,17876,17880
2/1/2024 12:50,2/1/2024 12:51,17880,17890,3262,17878,17880
2/1/2024 12:52,2/1/2024 12:54,17890,17900,4186,17880,17880
2/1/2024 12:55,2/1/2024 12:55,17900,17910,1116,17888,17890
2/1/2024 12:56,2/1/2024 12:57,17910,17920,3366,17900,17900
2/1/2024 12:58,2/1/2024 12:58,17910,17900,2564,17904,17900
2/1/2024 12:59,2/1/2024 13:01,17900,17890,4765,17904,17900
2/1/2024 13:02,2/1/2024 13:03,17890,17880,2737,17900,17900
2/1/2024 13:04,2/1/2024 13:04,17880,17870,1305,17892,17890
2/1/2024 13:05,2/1/2024 13:06,17870,17860,3205,17880,17880
2/1/2024 13:07,2/1/2024 13:12,17860,17850,8890,17870,17870
2/1/2024 13:13,2/1/2024 13:13,17860,17870,665,17866,17870
2/1/2024 13:14,2/1/2024 13:25,17870,17880,10479,17866,17870
2/1/2024 13:26,2/1/2024 13:31,17880,17890,5049,17870,17870
2/1/2024 13:32,2/1/2024 13:37,17890,17900,7599,17878,17880
2/1/2024 13:38,2/1/2024 13:39,17880,17870,5286,17882,17880
2/1/2024 13:40,2/1/2024 13:47,17870,17860,9142,17880,17880
2/1/2024 13:48,2/1/2024 13:52,17870,17880,3961,17880,17880
2/1/2024 13:53,2/1/2024 14:06,17880,17890,10161,17880,17880
2/1/2024 14:07,2/1/2024 14:09,17890,17900,2481,17880,17880
2/1/2024 14:10,2/1/2024 14:12,17900,17910,5359,17888,17890
2/1/2024 14:13,2/1/2024 14:19,17900,17890,6171,17894,17890
2/1/2024 14:20,2/1/2024 14:45,17900,17910,18490,17900,17900
2/1/2024 14:46,2/1/2024 14:46,17910,17920,1949,17906,17910
2/1/2024 14:47,2/1/2024 14:57,17920,17930,12642,17912,17910
2/1/2024 14:58,2/1/2024 15:04,17930,17940,5742,17918,17920
