Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Indicator_1
03/01/2024 13:42:00,03/01/2024 14:00:30,18840,18850,16044,18692.78
03/01/2024 14:01:00,03/01/2024 14:15:30,18850,18860,15868,18698.43
03/01/2024 14:16:00,03/01/2024 14:30:00,18860,18870,14989,18703.74
03/01/2024 14:30:30,03/01/2024 14:35:00,18870,18880,6455,18706.06
03/01/2024 14:35:30,03/01/2024 14:40:00,18870,18860,5540,18707.85
03/01/2024 14:40:30,03/01/2024 14:50:00,18860,18850,11501,18711.2
03/01/2024 14:50:30,03/01/2024 15:07:30,18860,18870,15843,18715.99
03/01/2024 15:08:00,03/01/2024 15:12:00,18860,18850,6792,18717.78
03/01/2024 15:12:30,03/01/2024 16:05:00,18850,18840,66014,18731.89
03/01/2024 16:05:30,03/01/2024 17:00:00,18840,18830,9576,18733.52
03/03/2024 18:00:30,03/03/2024 18:09:30,18850,18860,2529,18734.04
03/03/2024 18:10:00,03/03/2024 18:39:00,18860,18870,4105,18734.94
03/03/2024 18:39:30,03/03/2024 19:01:00,18860,18850,2099,18735.35
03/03/2024 19:01:30,03/03/2024 20:57:30,18850,18840,7713,18736.71
03/03/2024 20:58:00,03/03/2024 21:46:30,18850,18860,3011,18737.3
03/03/2024 21:47:00,03/04/2024 03:10:00,18860,18870,14567,18740.29
03/04/2024 03:10:30,03/04/2024 04:21:30,18870,18880,9261,18742.26
03/04/2024 04:22:00,03/04/2024 04:34:00,18870,18860,1879,18742.61
03/04/2024 04:34:30,03/04/2024 05:00:00,18860,18850,3774,18743.26
03/04/2024 05:00:30,03/04/2024 06:07:00,18850,18840,9066,18744.65
03/04/2024 06:07:30,03/04/2024 07:03:00,18840,18830,9673,18745.94
03/04/2024 07:03:30,03/04/2024 07:44:00,18840,18850,5536,18746.77
03/04/2024 07:44:30,03/04/2024 08:02:30,18850,18860,3427,18747.33
03/04/2024 08:03:00,03/04/2024 08:19:00,18850,18840,3216,18747.78
03/04/2024 08:19:30,03/04/2024 09:01:00,18850,18860,8796,18749.18
03/04/2024 09:01:30,03/04/2024 09:27:30,18850,18840,6842,18750.11
03/04/2024 09:28:00,03/04/2024 09:32:00,18840,18830,14445,18751.81
03/04/2024 09:32:30,03/04/2024 09:33:30,18830,18820,7263,18752.54
03/04/2024 09:34:00,03/04/2024 09:35:00,18810,18800,5275,18752.91
03/04/2024 09:35:30,03/04/2024 09:39:30,18810,18820,13040,18754.05
03/04/2024 09:40:00,03/04/2024 09:49:30,18820,18830,23592,18756.32
03/04/2024 09:50:00,03/04/2024 10:00:00,18820,18810,18616,18757.69
03/04/2024 10:00:30,03/04/2024 10:35:30,18810,18800,50743,18760.49
03/04/2024 10:36:00,03/04/2024 10:37:00,18810,18820,3323,18760.72
03/04/2024 10:37:30,03/04/2024 10:47:30,18820,18830,12961,18761.73
03/04/2024 10:48:00,03/04/2024 11:06:00,18830,18840,18723,18763.36
03/04/2024 11:06:30,03/04/2024 11:31:00,18830,18820,26219,18765.14
03/04/2024 11:31:30,03/04/2024 11:34:00,18820,18810,3719,18765.34
03/04/2024 11:34:30,03/04/2024 11:52:00,18810,18800,18068,18766.09
03/04/2024 11:52:30,03/04/2024 12:21:00,18810,18820,22752,18767.33
03/04/2024 12:21:30,03/04/2024 12:44:30,18820,18830,16809,18768.38
03/04/2024 12:45:00,03/04/2024 13:20:30,18820,18810,22393,18769.42
03/04/2024 13:21:00,03/04/2024 13:24:00,18810,18800,3231,18769.53
03/04/2024 13:24:30,03/04/2024 13:44:30,18800,18790,15792,18769.91
03/04/2024 13:45:00,03/04/2024 14:19:30,18800,18810,19823,18770.64
03/04/2024 14:20:00,03/04/2024 14:36:00,18810,18820,10588,18771.11
03/04/2024 14:36:30,03/04/2024 14:37:30,18820,18830,5179,18771.39
03/04/2024 14:38:00,03/04/2024 14:39:30,18830,18840,2728,18771.57
03/04/2024 14:40:00,03/04/2024 15:32:30,18840,18850,57144,18775.52
03/04/2024 15:33:00,03/04/2024 15:34:30,18840,18830,2527,18775.66
03/04/2024 15:35:00,03/04/2024 15:35:00,18830,18820,1589,18775.73
03/04/2024 15:35:30,03/04/2024 15:39:00,18810,18800,9263,18775.96
03/04/2024 15:39:30,03/04/2024 15:45:00,18810,18820,6778,18776.21
03/04/2024 15:45:30,03/04/2024 15:47:00,18810,18800,3735,18776.3
03/04/2024 15:47:30,03/04/2024 15:48:00,18800,18790,3032,18776.35
03/04/2024 15:48:30,03/04/2024 15:49:00,18790,18780,2201,18776.36
03/04/2024 15:49:30,03/04/2024 16:01:30,18780,18770,31886,18776.28
03/04/2024 16:02:00,03/04/2024 16:10:30,18770,18760,5378,18776.22
03/04/2024 16:11:00,03/04/2024 18:10:30,18760,18750,7319,18776.07
03/04/2024 18:11:00,03/04/2024 19:46:30,18750,18740,7710,18775.86
03/04/2024 19:47:00,03/04/2024 20:21:30,18740,18730,3258,18775.74
03/04/2024 20:22:00,03/04/2024 20:39:00,18730,18720,2293,18775.63
03/04/2024 20:39:30,03/04/2024 21:52:00,18720,18710,6582,18775.29
03/04/2024 21:52:30,03/04/2024 22:41:00,18710,18700,3360,18775.08
03/04/2024 22:41:30,03/05/2024 00:50:30,18710,18720,6434,18774.77
03/05/2024 00:51:00,03/05/2024 01:22:00,18710,18700,2729,18774.6
03/05/2024 01:22:30,03/05/2024 01:31:30,18700,18690,1411,18774.51
03/05/2024 01:32:00,03/05/2024 02:24:30,18690,18680,5654,18774.08
03/05/2024 02:25:00,03/05/2024 03:00:00,18680,18670,3997,18773.74
03/05/2024 03:00:30,03/05/2024 03:00:30,18680,18690,426,18773.71
03/05/2024 03:01:00,03/05/2024 03:33:30,18690,18700,4357,18773.43
03/05/2024 03:34:00,03/05/2024 03:40:30,18690,18680,1119,18773.35
03/05/2024 03:41:00,03/05/2024 03:45:00,18680,18670,1431,18773.23
03/05/2024 03:45:30,03/05/2024 03:58:30,18670,18660,2761,18772.98
03/05/2024 03:59:00,03/05/2024 04:50:00,18660,18650,10483,18771.95
03/05/2024 04:50:30,03/05/2024 05:04:30,18650,18640,2874,18771.65
03/05/2024 05:05:00,03/05/2024 06:01:30,18640,18630,8590,18770.69
03/05/2024 06:02:00,03/05/2024 06:21:00,18640,18650,2698,18770.42
03/05/2024 06:21:30,03/05/2024 07:00:00,18650,18660,4847,18769.97
03/05/2024 07:00:30,03/05/2024 07:07:00,18660,18670,1715,18769.83
03/05/2024 07:07:30,03/05/2024 07:12:30,18670,18680,2066,18769.68
03/05/2024 07:13:00,03/05/2024 07:33:30,18680,18690,4635,18769.37
03/05/2024 07:34:00,03/05/2024 07:47:30,18680,18670,2944,18769.14
03/05/2024 07:48:00,03/05/2024 08:06:00,18670,18660,4734,18768.74
03/05/2024 08:06:30,03/05/2024 08:29:00,18670,18680,4955,18768.38
03/05/2024 08:29:30,03/05/2024 08:42:00,18670,18660,4397,18768.02
03/05/2024 08:42:30,03/05/2024 09:00:00,18660,18650,5737,18767.5
03/05/2024 09:00:30,03/05/2024 09:30:00,18650,18640,13531,18766.2
03/05/2024 09:30:30,03/05/2024 09:32:00,18640,18630,11351,18765.03
03/05/2024 09:32:30,03/05/2024 09:32:30,18630,18620,3828,18764.62
03/05/2024 09:33:00,03/05/2024 09:33:00,18620,18610,3310,18764.23
03/05/2024 09:33:30,03/05/2024 09:34:00,18610,18600,6064,18763.49
03/05/2024 09:34:30,03/05/2024 09:36:00,18600,18590,12703,18761.85
03/05/2024 09:36:30,03/05/2024 09:43:00,18590,18580,22216,18758.91
03/05/2024 09:43:30,03/05/2024 09:46:30,18580,18570,9758,18757.57
03/05/2024 09:47:00,03/05/2024 09:48:00,18570,18560,4578,18756.92
03/05/2024 09:48:30,03/05/2024 10:00:30,18560,18550,32644,18752.15
03/05/2024 10:01:00,03/05/2024 10:03:30,18560,18570,13223,18750.4
03/05/2024 10:04:00,03/05/2024 10:07:00,18570,18580,10923,18749.06
03/05/2024 10:07:30,03/05/2024 10:07:30,18560,18550,2047,18748.78
03/05/2024 10:08:00,03/05/2024 10:08:30,18550,18540,2433,18748.43
03/05/2024 10:09:00,03/05/2024 10:09:00,18540,18530,2976,18747.98
03/05/2024 10:09:30,03/05/2024 10:14:30,18530,18520,17037,18745.32
03/05/2024 10:15:00,03/05/2024 10:18:00,18520,18510,7991,18744.04
03/05/2024 10:18:30,03/05/2024 10:18:30,18510,18500,1671,18743.77
03/05/2024 10:19:00,03/05/2024 10:20:30,18500,18490,7749,18742.44
03/05/2024 10:21:00,03/05/2024 10:24:30,18490,18480,8614,18740.91
03/05/2024 10:25:00,03/05/2024 10:30:30,18480,18470,14737,18738.25
03/05/2024 10:31:00,03/05/2024 10:32:00,18470,18460,3532,18737.6
03/05/2024 10:32:30,03/05/2024 10:42:00,18460,18450,21005,18733.64
03/05/2024 10:42:30,03/05/2024 10:49:30,18450,18440,17851,18730.24
03/05/2024 10:50:00,03/05/2024 10:56:30,18440,18430,15017,18727.34
03/05/2024 10:57:00,03/05/2024 11:11:30,18440,18450,22208,18723.35
03/05/2024 11:12:00,03/05/2024 11:17:00,18440,18430,7778,18721.91
03/05/2024 11:17:30,03/05/2024 11:19:30,18440,18450,4063,18721.2
03/05/2024 11:20:00,03/05/2024 11:22:30,18450,18460,4673,18720.42
03/05/2024 11:23:00,03/05/2024 11:36:30,18460,18470,14955,18718.04
03/05/2024 11:37:00,03/05/2024 11:38:30,18460,18450,2643,18717.6
03/05/2024 11:39:00,03/05/2024 11:43:30,18450,18440,6041,18716.56
03/05/2024 11:44:00,03/05/2024 12:00:00,18440,18430,24271,18712.34
03/05/2024 12:00:30,03/05/2024 12:06:30,18440,18450,6971,18711.2
03/05/2024 12:07:00,03/05/2024 12:24:30,18450,18460,16089,18708.72
03/05/2024 12:25:00,03/05/2024 12:26:30,18460,18470,2989,18708.28
03/05/2024 12:27:00,03/05/2024 12:40:00,18470,18480,11321,18706.7
03/05/2024 12:40:30,03/05/2024 13:02:30,18470,18460,20724,18703.71
03/05/2024 13:03:00,03/05/2024 13:18:00,18460,18450,13840,18701.67
03/05/2024 13:18:30,03/05/2024 13:22:00,18450,18440,4553,18700.98
03/05/2024 13:22:30,03/05/2024 13:37:00,18440,18430,14479,18698.72
03/05/2024 13:37:30,03/05/2024 13:43:00,18430,18420,8760,18697.32
03/05/2024 13:43:30,03/05/2024 13:44:00,18420,18410,1398,18697.09
03/05/2024 13:44:30,03/05/2024 13:59:30,18410,18400,20502,18693.65
03/05/2024 14:00:00,03/05/2024 14:09:00,18400,18390,10694,18691.82
03/05/2024 14:09:30,03/05/2024 14:16:00,18400,18410,6936,18690.7
03/05/2024 14:16:30,03/05/2024 14:19:00,18410,18420,3260,18690.19
03/05/2024 14:19:30,03/05/2024 14:33:00,18410,18400,14636,18687.84
03/05/2024 14:33:30,03/05/2024 14:38:00,18400,18390,5128,18687.0
03/05/2024 14:38:30,03/05/2024 14:45:00,18390,18380,8950,18685.48
03/05/2024 14:45:30,03/05/2024 15:05:00,18380,18370,24744,18681.24
03/05/2024 15:05:30,03/05/2024 15:07:00,18380,18390,3174,18680.73
03/05/2024 15:07:30,03/05/2024 15:14:00,18380,18370,6309,18679.67
03/05/2024 15:14:30,03/05/2024 15:22:30,18370,18360,9905,18677.97
03/05/2024 15:23:00,03/05/2024 15:34:30,18360,18350,17778,18674.87
03/05/2024 15:35:00,03/05/2024 15:43:30,18360,18370,10496,18673.14
03/05/2024 15:44:00,03/05/2024 15:45:30,18370,18380,3082,18672.65
03/05/2024 15:46:00,03/05/2024 15:47:30,18380,18390,2938,18672.2
03/05/2024 15:48:00,03/05/2024 15:52:00,18390,18400,10923,18670.61
03/05/2024 15:52:30,03/05/2024 15:55:00,18400,18410,6154,18669.75
03/05/2024 15:55:30,03/05/2024 15:55:30,18410,18420,3281,18669.31
03/05/2024 15:56:00,03/05/2024 15:57:00,18420,18430,4884,18668.69
03/05/2024 15:57:30,03/05/2024 16:00:00,18430,18440,17180,18666.61
03/05/2024 16:00:30,03/05/2024 16:05:00,18440,18450,7783,18665.72
03/05/2024 16:05:30,03/05/2024 16:12:00,18460,18470,7500,18664.95
